Request URL::http://localhost:8080/employees:: Time Taken=8
Request URL::http://localhost:8080/prod/webjars/springfox-swagger-ui/fonts/DroidSans-Bold.ttf:: Time Taken=18ms
Request URL::http://localhost:8080/prod/webjars/springfox-swagger-ui/fonts/DroidSans.ttf:: Time Taken=19ms
Request URL::http://localhost:8080/prod/webjars/springfox-swagger-ui/images/favicon-32x32.png:: Time Taken=3ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/ui:: Time Taken=71ms
Request URL::http://localhost:8080/prod/swagger-resources:: Time Taken=9ms
Request URL::http://localhost:8080/prod/v2/api-docs:: Time Taken=105ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/security:: Time Taken=6ms
Request URL::http://localhost:8080/prod/webjars/springfox-swagger-ui/images/throbber.gif:: Time Taken=3ms
Request URL::http://localhost:8080/prod/productResponses:: Time Taken=208ms
Request URL::http://localhost:8080/prod/swagger-ui.html:: Time Taken=11ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/ui:: Time Taken=61ms
Request URL::http://localhost:8080/prod/swagger-resources:: Time Taken=7ms
Request URL::http://localhost:8080/prod/v2/api-docs:: Time Taken=104ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/security:: Time Taken=12ms
Request URL::http://localhost:8080/prod/productResponses:: Time Taken=80043ms
Request URL::http://localhost:8080/prod/swagger-ui.html:: Time Taken=10ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/ui:: Time Taken=56ms
Request URL::http://localhost:8080/prod/swagger-resources:: Time Taken=7ms
Request URL::http://localhost:8080/prod/v2/api-docs:: Time Taken=113ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/security:: Time Taken=8ms
Request URL::http://localhost:8080/prod/productResponses:: Time Taken=197ms
Request URL::http://localhost:8080/prod/error:: Time Taken=9ms
Request URL::http://localhost:8080/prod/swagger-ui.html:: Time Taken=9ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/ui:: Time Taken=57ms
Request URL::http://localhost:8080/prod/swagger-resources:: Time Taken=8ms
Request URL::http://localhost:8080/prod/v2/api-docs:: Time Taken=104ms
Request URL::http://localhost:8080/prod/swagger-resources/configuration/security:: Time Taken=7ms
Request URL::http://localhost:8080/prod/productResponses:: Time Taken=3118ms
Request URL::http://localhost:8080/prod/error:: Time Taken=8ms
